3000 3.7150
3010 3.3105
3020 2.9638
3030 2.6782
3040 2.4211
3050 2.2140
3060 2.0423
3070 1.9001
3080 1.7822
3090 1.6826
3100 1.5961
3110 1.5169
3120 1.4393
3130 1.3579
3140 1.2670
3150 1.1610
3160 1.1270
3170 1.0928
3180 1.0587
3190 1.0247
3200 0.9908
3210 0.9574
3220 0.9245
3230 0.8922
3240 0.8609
3250 0.8303
3260 0.8009
3270 0.7727
3280 0.7459
3290 0.7204
3300 0.6967
3310 0.6877
3320 0.6789
3330 0.6702
3340 0.6598
3350 0.6490
3360 0.6379
3370 0.6266
3380 0.6154
3390 0.6042
3400 0.5934
3410 0.5829
3420 0.5731
3430 0.5640
3440 0.5558
3450 0.5486
3460 0.5409
3470 0.5337
3480 0.5270
3490 0.5208
3500 0.5146
3550 0.4830
3600 0.4554
3650 0.4299
3700 0.4061
3750 0.3839
3800 0.3633
3850 0.3440
3900 0.3260
3950 0.3092
4000 0.2935
4050 0.2787
4100 0.2649
4150 0.2519
4200 0.2397
4250 0.2283
4300 0.2175
4350 0.2079
4400 0.1986
4450 0.1896
4500 0.1811
4550 0.1734
4600 0.1664
4650 0.1598
4700 0.1529
4750 0.1472
4800 0.1424
4850 0.1378
4900 0.1320
4950 0.1276
5000 0.1244
5050 0.1225
5100 0.1179
5150 0.1145
5200 0.1120
5250 0.1100
5300 0.1087
5350 0.1079
5400 0.1046
5450 0.1026
5500 0.1020
5550 0.1004
5600 0.0991
5650 0.0987
5700 0.1001
5750 0.0987
5800 0.0950
5850 0.0914
5900 0.0887
5950 0.0876
6000 0.0891
6050 0.0878
6100 0.0844
6150 0.0808
6200 0.0770
6250 0.0734
6300 0.0702
6350 0.0671
6400 0.0638
6450 0.0606
6500 0.0575
6550 0.0547
6600 0.0524
6650 0.0500
6700 0.0473
6750 0.0450
6800 0.0428
6850 0.0407
6900 0.0389
6950 0.0371
7000 0.0356
7050 0.0342
7100 0.0330
7150 0.0319
7200 0.0307
7250 0.0293
7300 0.0282
7350 0.0274
7400 0.0268
7450 0.0261
7500 0.0254
7550 0.0243
7600 0.0213
7650 0.0208
7700 0.0202
7750 0.0197
7800 0.0192
7850 0.0187
7900 0.0183
7950 0.0178
8000 0.0174
8050 0.0169
8100 0.0165
8150 0.0161
8200 0.0157
8250 0.0153
8300 0.0150
8350 0.0146
8400 0.0143
8450 0.0139
8500 0.0136
8550 0.0133
8600 0.0130
8650 0.0127
8700 0.0124
8750 0.0121
8800 0.0118
8850 0.0115
8900 0.0113
8950 0.0110
9000 0.0108
9050 0.0106
9100 0.0103
9150 0.0101
9200 0.0099
9250 0.0097
9300 0.0095
9350 0.0093
9400 0.0091
9450 0.0089
9500 0.0087
9550 0.0085
9600 0.0083
9650 0.0082
9700 0.0080
9750 0.0078
9800 0.0077
9850 0.0075
9900 0.0074
9950 0.0072
10000 0.0071
10050 0.0069
10100 0.0068
10150 0.0067
10200 0.0065
10250 0.0064
10300 0.0063
10350 0.0061
10400 0.0060
10450 0.0059
10500 0.0058
10550 0.0057
10600 0.0056
10650 0.0055
10700 0.0054
10750 0.0053
10800 0.0052
10850 0.0051
10900 0.0050
10950 0.0049
11000 0.0048
