#*
#*                   R O S S 6 4 0
#*
#*   Table file for flux standard ROSS640 based on data from
#*   Oke, J.B., 1974. Astrophys. J. Supp. Ser. 27, 21.
#*   Adapted from SPICA .OKE file of the same or similar name.
#*
#*   These data are directly measured fluxes and should be used accordingly.
#*   This file is designed for use with the Figaro routine GSPIKE.
#*
#SET .Z.UNITS = "AB magnitudes"
#SET .Z.LABEL = "Flux"
#SET .Z.REVSCALE = 1
#SET .Z.MAGFLAG = 1
#SET .TABLE.BANDWIDTH =  80
#SET .TABLE.LAMBDA_DOUBLE =  6040
#*
 3320 14.13 80
 3400 14.06 80
 3480 14.02 80
 3560 13.97 80
 3640 13.94 80
 3720 13.96 80
 3800 14.09 80
 3880 14.11 80
 3960 14.56 80
 4040 13.92 80
 4120 13.82 80
 4200 13.82 80
 4280 13.83 80
 4360 13.81 80
 4440 13.82 80
 4520 13.81 80
 4600 13.80 80
 4680 13.79 80
 4760 13.79 80
 4840 13.78 80
 4920 13.78 80
 5000 13.77 80
 5080 13.81 80
 5160 13.81 80
 5240 13.78 80
 5320 13.77 80
 5400 13.79 80
 5480 13.79 80
 5560 13.83 80
 5640 13.83 80
 5720 13.86 80
 5800 13.84 80
 5880 13.88 160
 6040 13.86 160
 6200 13.87 160
 6360 13.88 160
 6520 13.93 160
 6680 13.93 160
 6840 13.93 160
 7000 13.95 160
 7160 13.96 160
 7320 13.98 160
 7480 14.00 160
 7640 14.04 160
 7800 14.02 160
 7960 14.05 160
 8120 14.03 160
 8280 14.03 160
 8440 14.06 160
 8600 14.14 160
 8760 14.10 160
 8920 14.09 160
 9080 14.11 160
 9240 14.17 160
 9400 14.12 160
 9560 14.12 160
 9720 14.20 160
 9880 14.24 160
 10040 14.23 160
 10200 14.17 160
 10360 14.17 160
 10520 14.19 160
