# PG0939262
  3200.00   13.87  50.
  3250.00   13.85  50.
  3300.00   13.88  50.
  3350.00   13.88  50.
  3400.00   13.91  50.
  3450.00   13.94  50.
  3500.00   13.99  50.
  3550.00   14.01  50.
  3600.00   14.04  50.
  3650.00   14.05  50.
  3700.00   14.08  50.
  3750.00   14.13  50.
  3800.00   14.18  50.
  3850.00   14.21  50.
  3900.00   14.23  50.
  3950.00   14.25  50.
  4000.00   14.25  50.
  4050.00   14.26  50.
  4100.00   14.34  50.
  4150.00   14.31  50.
  4200.00   14.31  50.
  4250.00   14.36  50.
  4300.00   14.40  50.
  4350.00   14.50  50.
  4400.00   14.43  50.
  4450.00   14.43  50.
  4500.00   14.45  50.
  4550.00   14.45  50.
  4600.00   14.47  50.
  4650.00   14.49  50.
  4700.00   14.50  50.
  4750.00   14.55  50.
  4800.00   14.58  50.
  4850.00   14.71  50.
  4900.00   14.68  50.
  4950.00   14.65  50.
  5000.00   14.68  50.
  5050.00   14.66  50.
  5100.00   14.68  50.
  5150.00   14.69  50.
  5200.00   14.73  50.
  5250.00   14.76  50.
  5300.00   14.79  50.
  5350.00   14.80  50.
  5400.00   14.83  50.
  5450.00   14.86  50.
  5500.00   14.88  50.
  5550.00   14.89  50.
  5600.00   14.91  50.
  5650.00   14.90  50.
  5700.00   14.93  50.
  5750.00   14.96  50.
  5800.00   14.98  50.
  5850.00   14.96  50.
  5900.00   14.97  50.
  5950.00   15.01  50.
  6000.00   15.02  50.
  6050.00   15.03  50.
  6100.00   15.04  50.
  6150.00   15.08  50.
  6200.00   15.13  50.
  6250.00   15.15  50.
  6300.00   15.14  50.
  6350.00   15.18  50.
  6400.00   15.20  50.
  6450.00   15.21  50.
  6500.00   15.24  50.
  6550.00   15.30  50.
  6600.00   15.28  50.
  6650.00   15.26  50.
  6700.00   15.27  50.
  6750.00   15.25  50.
  6800.00   15.29  50.
  6850.00   15.31  50.
  6900.00   15.34  50.
  6950.00   15.32  50.
  7000.00   15.30  50.
  7050.00   15.36  50.
  7100.00   15.34  50.
  7150.00   15.41  50.
  7200.00   15.49  50.
  7250.00   15.43  50.
  7300.00   15.46  50.
  7350.00   15.41  50.
  7400.00   15.40  50.
  7450.00   15.43  50.
  7500.00   15.43  50.
  7550.00   15.43  50.
  7600.00   15.62  50.
  7650.00   15.53  50.
  7700.00   15.44  50.
  7750.00   15.37  50.
  7800.00   15.37  50.
  7850.00   15.55  50.
  7900.00   15.14  50.
  7950.00   15.22  50.
  8000.00   15.26  50.
  8050.00   15.42  50.
  8100.00   15.59  50.
