3200. 1.017
3250. 0.881
3300. 0.787
3350. 0.731
3400. 0.683
3450. 0.639
3500. 0.6
3571. 0.556
3636. 0.518
3704. 0.484
3760. 0.457
3816. 0.433
3862. 0.414
3945. 0.383
4000. 0.365
4036. 0.353
4065. 0.344
4167. 0.315
4190. 0.31
4255. 0.293
4290. 0.284
4370. 0.268
4464. 0.25
4498. 0.243
4566. 0.231
4604. 0.225
4678. 0.215
4735. 0.206
4785. 0.202
4825. 0.197
4914. 0.186
5000. 0.18
5067. 0.174
5145. 0.167
5206. 0.163
5263. 0.161
5341. 0.158
5440. 0.153
5504. 0.15
5556. 0.148
5630. 0.147
5710. 0.146
5775. 0.144
5840. 0.137
5910. 0.133
5980. 0.133
6056. 0.132
6140. 0.125
6220. 0.119
6290. 0.114
6365. 0.109
6436. 0.104
6473. 0.101
6530. 0.097
6600. 0.093
6670. 0.09
6740. 0.085
6790. 0.083
6850. 0.081
6975. 0.075
7055. 0.073
7100. 0.072
7150. 0.07
7220. 0.068
7270. 0.066
7365. 0.065
7460. 0.063
7550. 0.061
7580. 0.058
7725. 0.056
7780. 0.055
7820. 0.055
7910. 0.054
8000. 0.052
8090. 0.051
8210. 0.05
8260. 0.049
8370. 0.048
8708. 0.030
9832. 0.053
10256. 0.023
10400. 0.024


# Last four extinction coefficients from CTIO list - no data available
# for KPNO.
