      3200.0000     0.15043E+02     0.51381E+00             7.0
      3201.0000     0.14978E+02     0.51192E+00             7.0
      3202.0000     0.14831E+02     0.50722E+00             7.0
      3203.0000     0.14822E+02     0.50722E+00             7.0
      3204.0000     0.15088E+02     0.51665E+00             7.0
      3205.0000     0.15232E+02     0.52192E+00             7.0
      3206.0000     0.15014E+02     0.51475E+00             7.0
      3207.0000     0.14826E+02     0.50863E+00             7.0
      3208.0000     0.15009E+02     0.51523E+00             7.0
      3209.0000     0.15194E+02     0.52192E+00             7.0
      3210.0000     0.15567E+02     0.53506E+00             7.0
      3211.0000     0.15920E+02     0.54752E+00             7.0
      3212.0000     0.16371E+02     0.56338E+00             7.0
      3213.0000     0.16850E+02     0.58023E+00             7.0
      3214.0000     0.16839E+02     0.58023E+00             7.0
      3215.0000     0.16552E+02     0.57069E+00             7.0
      3216.0000     0.16345E+02     0.56390E+00             7.0
      3217.0000     0.16230E+02     0.56027E+00             7.0
      3218.0000     0.16220E+02     0.56027E+00             7.0
      3219.0000     0.16451E+02     0.56859E+00             7.0
      3220.0000     0.16577E+02     0.57332E+00             7.0
      3221.0000     0.16430E+02     0.56859E+00             7.0
      3222.0000     0.16284E+02     0.56390E+00             7.0
      3223.0000     0.16319E+02     0.56545E+00             7.0
      3224.0000     0.16369E+02     0.56754E+00             7.0
      3225.0000     0.16239E+02     0.56338E+00             7.0
      3226.0000     0.16080E+02     0.55821E+00             7.0
      3227.0000     0.16115E+02     0.55975E+00             7.0
      3228.0000     0.16179E+02     0.56234E+00             7.0
      3229.0000     0.16214E+02     0.56390E+00             7.0
      3230.0000     0.16234E+02     0.56494E+00             7.0
      3231.0000     0.16119E+02     0.56131E+00             7.0
      3232.0000     0.15918E+02     0.55463E+00             7.0
      3233.0000     0.15762E+02     0.54954E+00             7.0
      3234.0000     0.15752E+02     0.54954E+00             7.0
      3235.0000     0.15786E+02     0.55106E+00             7.0
      3236.0000     0.15981E+02     0.55821E+00             7.0
      3237.0000     0.16119E+02     0.56338E+00             7.0
      3238.0000     0.16005E+02     0.55975E+00             7.0
      3239.0000     0.15907E+02     0.55667E+00             7.0
      3240.0000     0.15825E+02     0.55412E+00             7.0
      3241.0000     0.15728E+02     0.55106E+00             7.0
      3242.0000     0.15559E+02     0.54550E+00             7.0
      3243.0000     0.15351E+02     0.53852E+00             7.0
      3244.0000     0.15469E+02     0.54300E+00             7.0
      3245.0000     0.15834E+02     0.55616E+00             7.0
      3246.0000     0.15897E+02     0.55872E+00             7.0
      3247.0000     0.15756E+02     0.55412E+00             7.0
      3248.0000     0.15617E+02     0.54954E+00             7.0
      3249.0000     0.15550E+02     0.54752E+00             7.0
      3250.0000     0.15483E+02     0.54550E+00             7.0
      3251.0000     0.15332E+02     0.54050E+00             7.0
      3252.0000     0.15224E+02     0.53703E+00             7.0
      3253.0000     0.15186E+02     0.53604E+00             7.0
      3254.0000     0.15163E+02     0.53555E+00             7.0
      3255.0000     0.15196E+02     0.53703E+00             7.0
      3256.0000     0.15242E+02     0.53901E+00             7.0
      3257.0000     0.15346E+02     0.54300E+00             7.0
      3258.0000     0.15464E+02     0.54752E+00             7.0
      3259.0000     0.15313E+02     0.54250E+00             7.0
      3260.0000     0.15024E+02     0.53260E+00             7.0
      3261.0000     0.14768E+02     0.52384E+00             7.0
      3262.0000     0.14556E+02     0.51665E+00             7.0
      3263.0000     0.14467E+02     0.51381E+00             7.0
      3264.0000     0.14633E+02     0.52000E+00             7.0
      3265.0000     0.14732E+02     0.52384E+00             7.0
      3266.0000     0.14534E+02     0.51713E+00             7.0
      3267.0000     0.14339E+02     0.51051E+00             7.0
      3268.0000     0.14370E+02     0.51192E+00             7.0
      3269.0000     0.14374E+02     0.51239E+00             7.0
      3270.0000     0.14768E+02     0.52674E+00             7.0
      3271.0000     0.15201E+02     0.54250E+00             7.0
      3272.0000     0.15205E+02     0.54300E+00             7.0
      3273.0000     0.15126E+02     0.54050E+00             7.0
      3274.0000     0.15117E+02     0.54050E+00             7.0
      3275.0000     0.15149E+02     0.54200E+00             7.0
      3276.0000     0.15294E+02     0.54752E+00             7.0
      3277.0000     0.15584E+02     0.55821E+00             7.0
      3278.0000     0.15762E+02     0.56494E+00             7.0
      3279.0000     0.15665E+02     0.56182E+00             7.0
      3280.0000     0.15613E+02     0.56027E+00             7.0
      3281.0000     0.15893E+02     0.57069E+00             7.0
      3282.0000     0.16149E+02     0.58023E+00             7.0
      3283.0000     0.15845E+02     0.56964E+00             7.0
      3284.0000     0.15560E+02     0.55975E+00             7.0
      3285.0000     0.15565E+02     0.56027E+00             7.0
      3286.0000     0.15613E+02     0.56234E+00             7.0
      3287.0000     0.15475E+02     0.55770E+00             7.0
      3288.0000     0.15267E+02     0.55055E+00             7.0
      3289.0000     0.15160E+02     0.54702E+00             7.0
      3290.0000     0.15123E+02     0.54601E+00             7.0
      3291.0000     0.15114E+02     0.54601E+00             7.0
      3292.0000     0.15132E+02     0.54702E+00             7.0
      3293.0000     0.15081E+02     0.54550E+00             7.0
      3294.0000     0.14934E+02     0.54050E+00             7.0
      3295.0000     0.14788E+02     0.53555E+00             7.0
      3296.0000     0.14861E+02     0.53852E+00             7.0
      3297.0000     0.14907E+02     0.54050E+00             7.0
      3298.0000     0.14857E+02     0.53901E+00             7.0
      3299.0000     0.14807E+02     0.53753E+00             7.0
      3300.0000     0.14948E+02     0.54300E+00             7.0
      3301.0000     0.15147E+02     0.55055E+00             7.0
      3302.0000     0.15013E+02     0.54601E+00             7.0
      3303.0000     0.14771E+02     0.53753E+00             7.0
      3304.0000     0.14748E+02     0.53703E+00             7.0
      3305.0000     0.14876E+02     0.54200E+00             7.0
      3306.0000     0.14963E+02     0.54550E+00             7.0
      3307.0000     0.15009E+02     0.54752E+00             7.0
      3308.0000     0.15055E+02     0.54954E+00             7.0
      3309.0000     0.15046E+02     0.54954E+00             7.0
      3310.0000     0.14982E+02     0.54752E+00             7.0
      3311.0000     0.14686E+02     0.53703E+00             7.0
      3312.0000     0.14369E+02     0.52578E+00             7.0
      3313.0000     0.14763E+02     0.54050E+00             7.0
      3314.0000     0.15154E+02     0.55514E+00             7.0
      3315.0000     0.15214E+02     0.55770E+00             7.0
      3316.0000     0.15219E+02     0.55821E+00             7.0
      3317.0000     0.14974E+02     0.54954E+00             7.0
      3318.0000     0.14624E+02     0.53703E+00             7.0
      3319.0000     0.14521E+02     0.53358E+00             7.0
      3320.0000     0.14606E+02     0.53703E+00             7.0
      3321.0000     0.14692E+02     0.54050E+00             7.0
      3322.0000     0.14792E+02     0.54450E+00             7.0
      3323.0000     0.14920E+02     0.54954E+00             7.0
      3324.0000     0.15007E+02     0.55310E+00             7.0
      3325.0000     0.15095E+02     0.55667E+00             7.0
      3326.0000     0.15086E+02     0.55667E+00             7.0
      3327.0000     0.15119E+02     0.55821E+00             7.0
      3328.0000     0.15013E+02     0.55463E+00             7.0
      3329.0000     0.14893E+02     0.55055E+00             7.0
      3330.0000     0.14939E+02     0.55259E+00             7.0
      3331.0000     0.14986E+02     0.55463E+00             7.0
      3332.0000     0.15018E+02     0.55616E+00             7.0
      3333.0000     0.15009E+02     0.55616E+00             7.0
      3334.0000     0.15195E+02     0.56338E+00             7.0
      3335.0000     0.15582E+02     0.57809E+00             7.0
      3336.0000     0.15819E+02     0.58722E+00             7.0
      3337.0000     0.15765E+02     0.58560E+00             7.0
      3338.0000     0.15655E+02     0.58184E+00             7.0
      3339.0000     0.15402E+02     0.57280E+00             7.0
      3340.0000     0.15196E+02     0.56545E+00             7.0
      3341.0000     0.15299E+02     0.56964E+00             7.0
      3342.0000     0.15417E+02     0.57438E+00             7.0
      3343.0000     0.15694E+02     0.58506E+00             7.0
      3344.0000     0.15962E+02     0.59538E+00             7.0
      3345.0000     0.15792E+02     0.58939E+00             7.0
      3346.0000     0.15494E+02     0.57863E+00             7.0
      3347.0000     0.15371E+02     0.57438E+00             7.0
      3348.0000     0.15320E+02     0.57280E+00             7.0
      3349.0000     0.15296E+02     0.57227E+00             7.0
      3350.0000     0.15301E+02     0.57280E+00             7.0
      3351.0000     0.15236E+02     0.57069E+00             7.0
      3352.0000     0.15032E+02     0.56338E+00             7.0
      3353.0000     0.14899E+02     0.55872E+00             7.0
      3354.0000     0.15069E+02     0.56545E+00             7.0
      3355.0000     0.15242E+02     0.57227E+00             7.0
      3356.0000     0.15289E+02     0.57438E+00             7.0
      3357.0000     0.15336E+02     0.57650E+00             7.0
      3358.0000     0.15412E+02     0.57969E+00             7.0
      3359.0000     0.15503E+02     0.58345E+00             7.0
      3360.0000     0.15451E+02     0.58184E+00             7.0
      3361.0000     0.15342E+02     0.57809E+00             7.0
      3362.0000     0.15575E+02     0.58722E+00             7.0
      3363.0000     0.16017E+02     0.60423E+00             7.0
      3364.0000     0.16290E+02     0.61489E+00             7.0
      3365.0000     0.16370E+02     0.61830E+00             7.0
      3366.0000     0.16451E+02     0.62173E+00             7.0
      3367.0000     0.16456E+02     0.62230E+00             7.0
      3368.0000     0.16401E+02     0.62058E+00             7.0
      3369.0000     0.16182E+02     0.61263E+00             7.0
      3370.0000     0.15979E+02     0.60534E+00             7.0
      3371.0000     0.16073E+02     0.60926E+00             7.0
      3372.0000     0.16153E+02     0.61263E+00             7.0
      3373.0000     0.16039E+02     0.60869E+00             7.0
      3374.0000     0.15839E+02     0.60145E+00             7.0
      3375.0000     0.15801E+02     0.60034E+00             7.0
      3376.0000     0.15762E+02     0.59924E+00             7.0
      3377.0000     0.15840E+02     0.60256E+00             7.0
      3378.0000     0.15992E+02     0.60869E+00             7.0
      3379.0000     0.15997E+02     0.60926E+00             7.0
      3380.0000     0.15812E+02     0.60256E+00             7.0
      3381.0000     0.15701E+02     0.59869E+00             7.0
      3382.0000     0.15706E+02     0.59924E+00             7.0
      3383.0000     0.15697E+02     0.59924E+00             7.0
      3384.0000     0.15573E+02     0.59484E+00             7.0
      3385.0000     0.15421E+02     0.58939E+00             7.0
      3386.0000     0.15369E+02     0.58776E+00             7.0
      3387.0000     0.15303E+02     0.58560E+00             7.0
      3388.0000     0.15294E+02     0.58560E+00             7.0
      3389.0000     0.15299E+02     0.58614E+00             7.0
      3390.0000     0.15375E+02     0.58939E+00             7.0
      3391.0000     0.15466E+02     0.59320E+00             7.0
      3392.0000     0.15471E+02     0.59374E+00             7.0
      3393.0000     0.15391E+02     0.59102E+00             7.0
      3394.0000     0.15339E+02     0.58939E+00             7.0
      3395.0000     0.15387E+02     0.59156E+00             7.0
      3396.0000     0.15420E+02     0.59320E+00             7.0
      3397.0000     0.15525E+02     0.59758E+00             7.0
      3398.0000     0.15645E+02     0.60256E+00             7.0
      3399.0000     0.15737E+02     0.60646E+00             7.0
      3400.0000     0.15829E+02     0.61038E+00             7.0
      3401.0000     0.15776E+02     0.60869E+00             7.0
      3402.0000     0.15680E+02     0.60534E+00             7.0
      3403.0000     0.15570E+02     0.60145E+00             7.0
      3404.0000     0.15447E+02     0.59704E+00             7.0
      3405.0000     0.15481E+02     0.59869E+00             7.0
      3406.0000     0.15571E+02     0.60256E+00             7.0
      3407.0000     0.15634E+02     0.60534E+00             7.0
      3408.0000     0.15654E+02     0.60646E+00             7.0
      3409.0000     0.15616E+02     0.60534E+00             7.0
      3410.0000     0.15535E+02     0.60256E+00             7.0
      3411.0000     0.15483E+02     0.60090E+00             7.0
      3412.0000     0.15517E+02     0.60256E+00             7.0
      3413.0000     0.15565E+02     0.60478E+00             7.0
      3414.0000     0.15399E+02     0.59869E+00             7.0
      3415.0000     0.15249E+02     0.59320E+00             7.0
      3416.0000     0.15381E+02     0.59869E+00             7.0
      3417.0000     0.15572E+02     0.60646E+00             7.0
      3418.0000     0.15562E+02     0.60646E+00             7.0
      3419.0000     0.15468E+02     0.60312E+00             7.0
      3420.0000     0.15444E+02     0.60256E+00             7.0
      3421.0000     0.15407E+02     0.60145E+00             7.0
      3422.0000     0.15327E+02     0.59869E+00             7.0
      3423.0000     0.15178E+02     0.59320E+00             7.0
      3424.0000     0.15127E+02     0.59156E+00             7.0
      3425.0000     0.15258E+02     0.59704E+00             7.0
      3426.0000     0.15390E+02     0.60256E+00             7.0
      3427.0000     0.15297E+02     0.59924E+00             7.0
      3428.0000     0.15231E+02     0.59704E+00             7.0
      3429.0000     0.15363E+02     0.60256E+00             7.0
      3430.0000     0.15511E+02     0.60869E+00             7.0
      3431.0000     0.15360E+02     0.60312E+00             7.0
      3432.0000     0.15154E+02     0.59538E+00             7.0
      3433.0000     0.15089E+02     0.59320E+00             7.0
      3434.0000     0.15095E+02     0.59374E+00             7.0
